Attrs.Name.Value,Attrs.Name Kana.Value,Attrs.Address.Value,Attrs.Latitude.Value,Attrs.Longitude.Value,Attrs.Telephone Number.Value,Attrs.City.Value,Attrs.City Code.Value,Attrs.Prefecture.Value,Attrs.Max Occupancy Capacity.Value
鈴田出張所,スズタシュッチョウショ,長崎県大村市大里町33-2,32.88944444,129.9922222,0957-52-2023,大村市,422053,長崎県,想定なし
銘自治公民館,メイジチコウミンカン,豊玉町銘117,34.42824191,129.2819341,,対馬市,422096,長崎県,9
鍋冠山公園,ナベカンムリヤマコウエン,長崎県長崎市出雲2-17,32.729175,129.869015,,長崎市,422011,長崎県,25304
鎮西公園,チンゼイコウエン,長崎県長崎市宝栄町15,32.770885,129.859809,,長崎市,422011,長崎県,7790
鎮西学院大学千葉体育館,チンゼイガクインダイガクチバタイイクカン,長崎県諫早市西栄田町1212-1,32.86092874,130.0292965,%280957%2926-1234,諫早市,422045,長崎県,365人%282平方ﾒｰﾄﾙあたり1人%29
鎮西学院高等学校笹森卯一郎記念体育館,チンゼイガクインコウトウガッコウササモリウイチロウタイイクカン,長崎県諫早市西栄田町1212-1,32.85705795,130.0310989,%280957%2925-1234,諫早市,422045,長崎県,936人%282平方ﾒｰﾄﾙあたり1人%29
鏡島公園,カガミジマコウエン,長崎県西彼杵郡時津町久留里郷268-4,32.841795,129.83811,,時津町,423084,長崎県,
鑓川多目的集会施設,ヤリカワタモクテキシュウカイシセツ,豊玉町鑓川無番地,34.3983398,129.3626931,,対馬市,422096,長崎県,36
長与中学校　グラウンド,ナガヨチュウガッコウ　グラウンド,長崎県西彼杵郡長与町丸田郷194,32.827033,129.8796,,長与町,423076,長崎県,6638
長与中学校　校舎・体育館,ナガヨチュウガッコウ　コウシャ・タイイクカン,長崎県西彼杵郡長与町丸田郷194,32.826416,129.879949,,長与町,423076,長崎県,3995
長与北小学校　グラウンド,ナガヨキタショウガッコウ　グラウンド,長崎県西彼杵郡長与町斉藤郷370,32.83929,129.869669,,長与町,423076,長崎県,5961
長与北小学校　校舎・体育館,ナガヨキタショウガッコウ　コウシャ・タイイクカン,長崎県西彼杵郡長与町斉藤郷370,32.84002,129.86968,,長与町,423076,長崎県,2607
長与北部地区多目的研修集会施設,ナガヨホクブチクタモクテキケンシュウシュウカイシセツ,長崎県西彼杵郡長与町岡郷95-2,32.838585,129.873759,,長与町,423076,長崎県,304
長与南交流センター,ナガヨミナミコウリュウセンター,長崎県西彼杵郡長与町吉無田郷1163-193,32.81259,129.883986,,長与町,423076,長崎県,436
長与南小学校　グラウンド,ナガヨミナミショウガッコウ　グラウンド,長崎県西彼杵郡長与町高田郷1196-80,32.817671,129.870947,,長与町,423076,長崎県,5875
長与南小学校　校舎・体育館,ナガヨミナミショウガッコウ　コウシャ・タイイクカン,長崎県西彼杵郡長与町高田郷1196-80,32.816823,129.870328,,長与町,423076,長崎県,4016
長与小学校　グラウンド,ナガヨショウガッコウ　グラウンド,長崎県西彼杵郡長与町嬉里郷659-2,32.825616,129.874793,,長与町,423076,長崎県,4889
長与小学校　校舎・体育館,ナガヨショウガッコウ　コウシャ・タイイクカン,長崎県西彼杵郡長与町嬉里郷659-2,32.826013,129.874707,,長与町,423076,長崎県,4574
長与町ふれあいセンター,ナガヨチョウフレアイセンター,長崎県西彼杵郡長与町高田郷2005-3,32.809661,129.855059,,長与町,423076,長崎県,327
長与町働く婦人の家,ナガヨチョウハタラクフジンノイエ,長崎県西彼杵郡長与町丸田郷351-2,32.830584,129.879728,,長与町,423076,長崎県,334
長与町武道館,ナガヨチョウブドウカン,長崎県西彼杵郡長与町嬉里郷639,32.825086,129.87568,,長与町,423076,長崎県,492
長与町民文化ホール,ナガヨチョウミンブンカホール,長崎県西彼杵郡長与町吉無田郷73-1,32.820217,129.883705,,長与町,423076,長崎県,1744
長与町老人福祉センター,ナガヨチョウロウジンフクシセンター,長崎県西彼杵郡長与町嬉里郷431-1,32.822206,129.876434,,長与町,423076,長崎県,382
長与第二中学校　グラウンド,ナガヨダイニチュウガッコウ　グラウンド,長崎県西彼杵郡長与町吉無田郷322,32.816241,129.878347,,長与町,423076,長崎県,6278
長与第二中学校　校舎・体育館,ナガヨダイニチュウガッコウ　コウシャ・タイイクカン,長崎県西彼杵郡長与町吉無田郷322,32.815253,129.87853,,長与町,423076,長崎県,3070
長与総合公園ふれあい広場多目的広場,ナガヨソウゴウコウエンフレアイヒロバタモクテキヒロバ,長崎県西彼杵郡長与町岡郷1474-8,32.850233,129.870099,,長与町,423076,長崎県,8908
長与総合公園運動広場,ナガヨソウゴウコウエンウンドウヒロバ,長崎県西彼杵郡長与町岡郷658-13,32.847245,129.870936,,長与町,423076,長崎県,16012
長与総合公園長与町民体育館,ナガヨソウゴウコウエンナガヨチョウミンタイイクカン,長崎県西彼杵郡長与町岡郷614-4,32.845777,129.869886,,長与町,423076,長崎県,1559
長串山公園,ナグシヤマコウエン,長崎県佐世保市鹿町町長串174-12外,33.25633906,129.5784294,0956-24-1111,佐世保市,422029,長崎県,92500
長坂公園,ナガサカコウエン,長崎県佐世保市長坂町662-1,33.16691405,129.6908313,0956-24-1111,佐世保市,422029,長崎県,1100
長島老人憩の家,ナガシマロウジンイコイノイエ,壱岐市郷ノ浦町長島672番地,33.72816119,129.6344664,,壱岐市,422100,長崎県,
長崎のもざき恐竜パーク,ナガサキノモザキキョウリュウパーク,長崎県長崎市野母町568-1,32.593173,129.761352,,長崎市,422011,長崎県,11800
長崎公園,ナガサキコウエン,長崎県長崎市上西山町19-8,32.754851,129.881498,,長崎市,422011,長崎県,29041
長崎刑務所鍛錬場,ナガサキケイムショタンレンジョウ,長崎県諫早市小川町1650,32.82241237,130.0627236,%280957%2922-1330,諫早市,422045,長崎県,229人%282平方ﾒｰﾄﾙあたり1人%29
長崎北陽台高等学校　グラウンド,ナガサキホクヨウダイコウトウガッコウ　グラウンド,長崎県西彼杵郡長与町高田郷3672,32.822038,129.867355,,長与町,423076,長崎県,12907
長崎北陽台高等学校　体育館,ナガサキホクヨウダイコウトウガッコウ　タイイクカン,長崎県西彼杵郡長与町高田郷3672,32.823149,129.868234,,長与町,423076,長崎県,592
長崎国際大学,ナガサキコクサイダイガク,長崎県佐世保市ﾊｳｽﾃﾝﾎﾞｽ町2825-7,33.10177283,129.7925796,0956-39-2020,佐世保市,422029,長崎県,23680
長崎国際大学,ナガサキコクサイダイガク,長崎県佐世保市ﾊｳｽﾃﾝﾎﾞｽ町2825-7,33.10214837,129.791348,0956-39-2020,佐世保市,422029,長崎県,530
長崎市総合運動公園,ナガサキシソウゴウウンドウコウエン,長崎県長崎市柿泊町2210,32.772867,129.816118,,長崎市,422011,長崎県,
長崎東公園,ナガサキヒガシコウエン,長崎県長崎市戸石町199-2,32.767253,129.967124,,長崎市,422011,長崎県,180272
長崎県央農協東そのぎ支店,ナガサキケンオウノウキョウヒガシソノギシテン,東彼杵町三根郷904-1,33.0416,129.9206,,東彼杵町,423211,長崎県,
長崎県立　島原翔南高等学校,ナガサキケンリツ　シマバラショウナンコウトウガッコウ,西有家町須川810番地,32.65738192,130.2904744,0957-82-2216,南島原市,422142,長崎県,657
長崎県立北松農業高等学校グラウンド,ナガサキケンリツホクショウノウギョウコウトウガッコウグラウンド,長崎県平戸市田平町小手田免54-1,33.34601368,129.5793925,0950-57-0511,平戸市,422070,長崎県,
長崎県立北松農業高等学校体育館,ナガサキケンリツホクショウノウギョウコウトウガッコウタイイクカン,長崎県平戸市田平町小手田免54-1,33.34549587,129.5788121,0950-57-0511,平戸市,422070,長崎県,656
長崎県立北松農業高等学校格技場,ナガサキケンリツホクショウノウギョウコウトウガッコウカクギジョウ,長崎県平戸市田平町小手田免54-1,33.34569305,129.5786297,0950-57-0511,平戸市,422070,長崎県,
長崎県立口加高等学校,ナガサキケンリツコウカコウトウガッコウ,口之津町甲3272番地,32.61516724,130.1762085,0957-86-2180,南島原市,422142,長崎県,2041
長崎県立大学シーボルト校　グラウンド,ナガサキケンリツダイガクシーボルトコウ　グラウンド,長崎県西彼杵郡長与町まなび野1-1-1,32.808681,129.872618,,長与町,423076,長崎県,7400
長崎県立大学シーボルト校　体育館アリーナ,ナガサキケンリツダイガクシーボルトコウ　タイイクカンアリーナ,長崎県西彼杵郡長与町まなび野1-1-1,32.809216,129.873561,,長与町,423076,長崎県,623
長崎県立大学佐世保校,ナガサキケンリツダイガクサセボコウ,長崎県佐世保市川下町123,33.1859598,129.6650364,0956-47-2191,佐世保市,422029,長崎県,14200
長崎県立大学佐世保校,ナガサキケンリツダイガクサセボコウ,長崎県佐世保市川下町123,33.18688742,129.6666173,0956-47-2191,佐世保市,422029,長崎県,2730
長崎県立平戸高等学校グラウンド,ナガサキケンリツヒラドコウトウガッコウグラウンド,長崎県平戸市草積町261,33.26935233,129.4579813,0950-28-0744,平戸市,422070,長崎県,
長崎県立平戸高等学校体育館,ナガサキケンリツヒラドコウトウガッコウタイイクカン,長崎県平戸市草積町261,33.2686616,129.4573376,0950-28-0744,平戸市,422070,長崎県,2594
長崎県立平戸高等学校武道場,ナガサキケンリツヒラドコウトウガッコウブドウジョウ,長崎県平戸市草積町261,33.26863469,129.4578096,0950-28-0744,平戸市,422070,長崎県,
長崎県立猶興館高等学校体育館,ナガサキケンリツユウコウカンコウトウガッコウタイイクカン,長崎県平戸市岩の上町1443,33.36596055,129.5573189,0950-22-2064,平戸市,422070,長崎県,3435
長崎県立猶興館高等学校武道場,ナガサキケンリツユウコウカンコウトウガッコウブドウジョウ,長崎県平戸市岩の上町1443,33.36624728,129.5571043,0950-22-2064,平戸市,422070,長崎県,
長崎県立猶興館高等学校第１運動場,ナガサキケンリツユウコウカンコウトウガッコウダイイチウンドウジョウ,長崎県平戸市岩の上町1443,33.36465478,129.5557169,0950-22-2064,平戸市,422070,長崎県,
長崎県肉用牛改良センター,ナガサキケンニクヨウギュウカイリョウセンター,長崎県平戸市田平町小手田免26-6,33.34067452,129.5783846,0950-57-1684,平戸市,422070,長崎県,
長崎短期大学,ナガサキタンキダイガク,長崎県佐世保市椎木町600,33.1794072,129.6735157,0956-47-5566,佐世保市,422029,長崎県,900
長崎短期大学,ナガサキタンキダイガク,長崎県佐世保市椎木町600,33.18025618,129.6743239,0956-47-5566,佐世保市,422029,長崎県,430
長崎高等技術専門校　グラウンド,ナガサキコウトウギジュツセンモンコウ　グラウンド,長崎県西彼杵郡長与町高田郷547-21,32.808323,129.86465,,長与町,423076,長崎県,3450
長崎高等技術専門校　体育館,ナガサキコウトウギジュツセンモンコウ　タイイクカン,長崎県西彼杵郡長与町高田郷547-21,32.809202,129.866109,,長与町,423076,長崎県,431
長嶺街区公園,ナガミネガイクコウエン,松浦市御厨町里免195番地,33.36937,129.667414,-,松浦市,422088,長崎県,-
長手スポーツセンター,ナガテスポーツセンター,長崎県五島市長手町1111,32.675564,128.872242,,五島市,422118,長崎県,40
長瀬公園,ナガセコウエン,長崎県大村市久原一丁目1174,32.89194444,129.9675,0957-53-4111,大村市,422053,長崎県,想定なし
長田いこいの広場 みのり会館,ナガタイコイノヒロバミノリカイカン,長崎県諫早市長田町2394-1,32.86305556,130.0766667,%280957%2923-9077,諫早市,422045,長崎県,240人%282平方ﾒｰﾄﾙあたり1人%29
長田いこいの広場 文武館,ナガタイコイノヒロバブンブカン,長崎県諫早市長田町2394-1,32.86305556,130.0763889,%280957%2923-9077,諫早市,422045,長崎県,261人%282平方ﾒｰﾄﾙあたり1人%29
長野小学校,ナガノショウガッコウ,西有家町長野1776番地,32.676758,130.2812938,,南島原市,422142,長崎県,173
長龍寺公園,チョウリュウジコウエン,長崎県長崎市東町1953-4付近,32.780894,129.952977,,長崎市,422011,長崎県,2974
阿瀬津公民館,アゼツコウミンカン,長崎県南松浦郡新上五島町阿瀬津郷660番地42,32.953337,129.109182,,新上五島町,424111,長崎県,143
阿連へき地保健福祉館,アレヘキチホケンフクシカン,厳原町阿連457,34.27056183,129.2043079,,対馬市,422096,長崎県,26
阿連体育館,アレタイイクカン,厳原町阿連113,34.27237184,129.2028921,,対馬市,422096,長崎県,302
阿連漁民集会所,アレギョミンシュウカイショ,厳原町阿連644,34.26846166,129.199442,0920-56-0179,対馬市,422096,長崎県,20
陣の内公園,ジンノウチコウエン,長崎県佐世保市陣の内町883,33.1492374,129.7910495,0956-24-1111,佐世保市,422029,長崎県,1700
陽だまり公園,ヒダマリコウエン,長崎県長崎市高城台2-10,32.777687,129.944184,,長崎市,422011,長崎県,1638
陽光台第一公園,ヨウコウダイダイイチコウエン,長崎県佐世保市大塔町648-187,33.15031063,129.7751072,0956-24-1111,佐世保市,422029,長崎県,900
離島開発総合センター,リトウカイハツソウゴウセンター,長崎県南松浦郡新上五島町榎津郷488番地2,33.001587,129.089409,,新上五島町,424111,長崎県,238
